NFCSID,A1,A2,A3,B2_1,B2_2,B2_3,B2_4,B2_5,B2_7,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B3,B4.x,B5,B6,B20,B21,B10,B11,B23,B24,B25,B26,C20_1,C20_2,C20_3,C20_4,C20_5,C21,C22_1,C22_2,C22_3,C22_4,C23_1,C23_2,C23_3,C23_4,C24,C25,C26,C7,D1_1,D1_2,D2,D3,D20,D21,D4,E1_1,E20.x,E5,E6,F1_1,F1_2,F1_3,F1_4,F1_5,F1_6,F1_7,F1_8,F1_9,F2_1.x,F2_2.x,F2_5.x,F2_6.x,F2_20,F2_21,F2_22,F3_1,F3_2,F3_3,F3_4,F3_5,F3_6,F3_7,F3_8,F4,F5,F20,G1.x,G2,G20.x,G4,G5,G6,G7,G21,G8,G22,G11,G12,G13,H2,H3,WGT1,S_Gender2,S_Age,S_Ethnicity,S_Education,S_Income,STATEQ,CENSUSDIV,CENSUSREG,A50A,A3Ar_w,A50B,A4A_new_w,A5_2015,A6,A7,A7A,A11,A8_2021,AM21,AM30,AM31,AM22,X3,X4,A9,A40,A10,A10A,A21_2015,A22_2015,A14,A41,J1,J2,J3,J4,J40,J5,J6,J8,J9,J10,J20,J32,J33_1,J33_40,J33_41,J41_1,J41_2,J41_3,J42_1,J42_2,J43,B1,B2,B4.y,B40,B41_1,B41_2,B31.y,B42,B43,B44,C1_2012,C2_2012,C3_2012,C4_2012,C5_2012,C10_2012,C11_2012,B14,C40,C41,D40,EA_1,E7,E8,E20.y,E15_2015,F1,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,F10,G1.y,G20,G30_1.y,G30_2.y,G30_3.y,G30_4.y,G30_5.y,G30_97,G30_98,G30_99,G33,G35,G22_2015,G40,G25_1,G25_2,G25_3,G25_4,G25_5,G38,G23.y,H1,H30_1,H30_2,H30_3,M1_1,M1_2,M4,M40,M20,M21_1,M21_2_2015,M21_3,M21_4,M41,M42,M6,M7,M8,M31,M9,M10,wgt_n2,wgt_d2,wgt_s3,Year,B30,B31.x,B32,B33,B34,B35,C30,D30,D31,F30_1,F30_2,F30_3,F30_4,F30_5,F30_6,F30_7,F30_8,F30_9,F30_10,F30_11,F30_12,F31_1,F31_2,F31_3,F31_4,F31_5,F31_6,F31_7,F31_8,F31_9,F31_10,F31_11,G30_1.x,G30_2.x,G30_3.x,G30_4.x,G30_5.x,G30_6,G31,G23.x,H31,J50,J51_1,J51_2,J51_3,J51_4,J51_5,J51_6,J51_98,J51_99,J52,J53,P50,P51,P52,M50,State_Name,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
2021010948,1,1,1,1,1,1,1,2,2,2,2,NA,2,2,2,4,7,1,98,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,1,1,1,1,3,8,2,98,7,6,4,3,NA,1,NA,5,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6,NA,1,2,2,1,2,1,2,3,3,3,NA,NA,0.903030607790991,1,2,2,2,3,41,5,3,1,3,3,2,7,1,2,1,1,8,3,NA,NA,NA,1,NA,2,2,3,1,NA,NA,1,6,6,7,3,3,3,1,1,1,NA,1,1,5,NA,4,NA,2,2,3,3,3,3,1,1,2,NA,3,3,1,2,3,NA,1,1,1,1,1,2,2,1,NA,NA,NA,2,NA,NA,NA,NA,3,1,2,2,2,2,2,NA,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,NA,1,1,1,1,1,2,4,1,2,2,2,7,7,5,NA,3,NA,NA,NA,NA,NA,NA,1,3,2,2,1,2,1.326546938,0.715161709,1.410883982,2021,5,2,2,1,1,2,2,2,4,2,3,3,2,3,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,2,2,7,3,2,1,1,0,1,0,0,0,0,0,2,4,2,2,2,1,South Carolina,37.11304109589043,48.54594520547945,51.83468493150684,25.547945205479376
2021010950,1,1,1,1,2,2,2,2,2,1,2,NA,2,2,2,3,7,2,NA,NA,NA,2,1,1,4,2,2,NA,NA,NA,NA,NA,NA,2,1,1,1,2,2,2,2,1,10,1,2,9,9,4,3,NA,1,NA,8,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6,NA,1,2,2,1,2,1,2,3,3,4,NA,NA,3.74100250901572,1,1,1,1,1,36,3,2,1,2,2,1,2,2,1,3,6,4,3,NA,NA,NA,1,NA,2,2,NA,1,2,NA,NA,5,10,8,1,3,1,1,NA,2,NA,2,1,5,NA,1,NA,1,1,1,5,1,4,1,1,2,NA,1,1,3,3,3,NA,1,NA,2,1,1,2,2,1,NA,NA,NA,1,2,2,NA,NA,2,1,2,2,2,2,2,NA,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,NA,1,1,1,1,1,2,1,1,2,2,2,7,7,6,NA,3,NA,NA,NA,NA,NA,NA,1,3,2,2,1,2,1.558444309,1.192160069,0.993334361,2021,5,1,2,2,NA,2,2,1,4,3,3,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,3,3,6,1,1,1,0,0,1,0,0,0,0,0,2,1,2,1,99,1,Ohio,39.16616438356165,51.93843835616439,54.57780821917808,33.45890410958902
2021010958,2,1,1,1,2,2,1,2,2,2,2,NA,2,2,2,2,3,98,NA,NA,NA,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA,1,1,3,3,2,2,2,2,1,5,2,2,10,3,4,2,NA,3,NA,4,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,NA,1,2,2,1,2,1,3,98,98,4,NA,NA,0.903030607790991,1,2,1,2,3,10,5,3,1,3,3,1,6,1,2,1,3,7,2,NA,NA,NA,1,NA,2,2,2,1,NA,NA,2,6,8,10,3,3,1,1,2,1,NA,2,1,5,NA,3,NA,2,2,2,5,2,4,1,1,2,NA,2,3,1,2,1,NA,1,3,1,2,1,2,2,1,NA,NA,NA,1,1,2,2,1,3,2,1,1,2,2,2,NA,1,2,1,1,0,0,0,0,0,0,2,1,1,NA,1,1,1,1,1,2,2,1,2,2,2,5,7,5,NA,3,NA,NA,NA,NA,NA,NA,1,3,1,3,1,2,0.947188334,2.269272903,0.807866301,2021,3,1,2,98,NA,2,2,3,1,1,1,1,3,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,2,2,10,98,1,1,1,1,1,0,0,1,0,0,2,4,2,2,2,1,Florida,31.75076712328766,43.85846575342464,46.18715068493151,27.568493150684997
2021010961,1,2,1,1,2,2,2,2,2,2,2,NA,1,2,2,3,2,98,NA,NA,NA,3,3,1,3,1,98,NA,NA,NA,NA,NA,NA,1,1,2,2,2,1,2,2,4,6,2,2,4,2,1,98,NA,3,NA,2,1,98,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,NA,1,2,98,1,2,98,3,98,3,4,NA,NA,1.63877296688841,1,2,2,1,1,50,3,2,1,3,3,2,5,2,1,3,6,2,2,NA,NA,NA,1,NA,7,2,NA,1,2,NA,NA,4,1,7,3,2,1,2,NA,2,NA,2,2,2,NA,6,NA,3,5,2,2,5,2,1,1,2,NA,2,3,2,2,3,NA,2,NA,NA,2,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,1,1,1,1,1,1,7,2,2,2,1,4,5,4,NA,3,NA,NA,NA,NA,NA,NA,1,2,2,2,1,2,2.13333368,0.716941937,1.227773951,2021,1,4,2,1,2,2,1,3,4,1,1,2,2,1,1,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,3,2,1,1,2,2,98,2,1,1,0,0,1,0,0,0,0,1,5,1,1,1,1,Wisconsin,39.49556164383561,51.13279452054795,54.2212602739726,29.5205479452055
2021010969,1,1,1,1,2,1,1,2,2,2,2,NA,2,2,2,4,7,1,1,1,NA,3,1,1,3,2,1,NA,NA,NA,NA,NA,NA,2,3,2,2,2,1,1,1,3,7,2,2,6,5,3,2,NA,1,NA,7,98,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,NA,1,98,98,1,1,1,98,1,98,98,NA,NA,1.73604906279066,1,1,1,2,3,36,3,2,1,2,2,1,7,1,2,1,1,7,3,NA,NA,NA,1,NA,2,1,2,1,NA,NA,1,6,7,7,1,3,1,1,1,1,NA,2,1,4,NA,1,NA,1,1,1,5,1,4,1,1,2,NA,2,2,3,3,3,NA,1,1,2,1,1,2,2,1,NA,NA,NA,1,1,2,2,1,2,1,2,2,2,2,2,NA,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,NA,1,1,1,1,1,2,1,1,2,2,2,7,7,5,NA,3,NA,NA,NA,NA,NA,NA,1,3,4,2,1,2,1.258638082,1.082145816,0.935817525,2021,4,2,1,1,1,2,2,2,4,3,3,1,2,2,98,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,2,2,98,1,1,0,1,0,0,0,0,0,0,2,5,2,2,1,1,Ohio,39.16616438356165,51.93843835616439,54.57780821917808,33.45890410958902
2021010970,1,2,1,1,2,98,1,98,2,2,2,NA,2,2,2,3,5,1,2,NA,NA,2,1,1,4,1,98,NA,NA,NA,NA,NA,NA,1,1,3,2,98,1,1,98,98,NA,2,2,6,1,2,2,NA,1,NA,4,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,1,2,2,98,2,1,2,1,2,4,NA,NA,1.73604906279066,2,1,2,2,1,21,5,3,2,2,8,2,6,2,3,3,6,1,3,NA,NA,NA,1,NA,5,2,NA,1,NA,NA,NA,2,5,5,1,2,1,1,NA,1,NA,2,2,5,NA,5,NA,4,3,4,3,3,3,1,1,2,NA,3,2,2,3,3,NA,2,NA,NA,98,NA,NA,NA,1,NA,NA,NA,98,NA,NA,NA,NA,1,1,2,2,2,2,2,NA,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,NA,1,1,1,1,1,2,1,1,2,99,99,4,4,4,NA,3,NA,NA,NA,NA,NA,NA,1,3,2,2,98,2,1.168467896,0.754185734,0.889270955,2021,1,3,1,1,1,1,2,3,4,1,2,98,2,1,1,1,1,2,1,1,98,2,2,1,2,2,2,2,2,2,2,98,2,3,1,1,2,2,7,2,1,1,1,0,1,0,0,0,0,0,2,4,2,2,2,1,Maryland,39.62252054794523,53.16523287671231,52.65808219178082,56.71232876712323
2021010971,2,1,1,1,2,2,1,2,2,2,2,NA,2,2,2,4,5,2,NA,NA,NA,3,1,1,5,1,2,NA,NA,NA,NA,NA,NA,1,1,3,1,2,2,2,1,2,5,2,2,7,3,4,2,NA,1,NA,7,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,1,2,2,2,2,1,2,1,2,3,NA,NA,1.63877296688841,1,2,1,1,1,45,8,4,1,3,3,1,4,1,2,1,6,3,3,NA,NA,NA,1,NA,2,2,3,1,2,NA,3,3,7,3,1,3,1,1,NA,1,NA,2,1,5,NA,7,NA,3,2,5,4,4,3,1,1,2,NA,3,3,3,3,3,NA,1,98,1,1,1,2,2,1,NA,NA,NA,2,NA,NA,NA,NA,1,1,2,2,2,2,2,NA,2,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,1,1,1,1,1,2,5,1,2,2,2,7,7,5,NA,3,NA,NA,NA,NA,NA,NA,1,2,2,3,1,2,0.449070775,0.956002937,1.056212733,2021,2,2,2,2,NA,2,2,2,4,1,1,1,3,2,2,2,3,1,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,3,1,1,1,3,5,98,2,1,0,0,1,0,0,0,0,0,2,4,2,2,2,1,Utah,34.2594794520548,44.17131506849315,45.27,36.47260273972607
2021010982,1,1,1,1,2,2,2,2,2,2,2,NA,2,2,2,1,1,98,NA,NA,NA,3,1,1,4,2,2,NA,NA,NA,NA,NA,NA,1,1,3,1,98,1,98,2,98,NA,2,2,8,2,4,1,NA,3,NA,2,98,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,2,2,1,2,98,98,98,1,2,NA,NA,3.74100250901572,1,1,1,1,1,44,7,3,1,2,2,1,5,1,2,1,3,4,3,NA,NA,NA,1,NA,2,2,4,1,2,NA,1,4,2,2,3,2,1,2,2,1,NA,2,2,5,NA,6,NA,4,4,5,3,4,3,1,1,2,NA,2,3,3,3,3,NA,1,1,1,2,2,2,2,1,NA,NA,NA,1,2,2,NA,NA,2,2,1,1,2,2,2,NA,1,2,0,1,0,0,0,0,0,0,98,2,2,NA,2,1,5,2,1,2,7,1,2,2,2,5,5,6,NA,2,1,2,2,NA,NA,NA,1,3,1,2,1,2,1.50914216,2.640381334,0.964159923,2021,3,98,2,98,NA,2,2,3,1,1,1,1,3,3,3,3,3,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,2,1,1,2,98,98,2,1,1,1,1,0,0,0,0,0,2,6,2,2,2,1,Texas,38.717150684931525,49.26010958904109,50.722191780821916,39.04109589041097
2021010987,2,1,1,1,1,1,1,1,2,2,2,NA,2,2,2,2,5,98,NA,NA,NA,3,2,1,3,2,98,NA,NA,NA,NA,NA,NA,2,2,3,1,2,2,2,2,3,4,2,2,1,5,3,2,NA,1,NA,5,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,NA,1,4,98,1,1,4,98,1,1,1,NA,NA,0.903030607790991,2,2,2,2,3,44,7,3,2,3,9,2,7,1,4,1,1,7,3,NA,NA,NA,1,NA,2,2,2,1,NA,NA,2,6,8,7,3,3,1,1,1,2,NA,2,1,4,NA,5,NA,5,2,5,3,4,3,1,1,2,NA,3,3,2,1,3,NA,1,1,1,2,1,2,2,1,NA,NA,NA,1,2,2,NA,NA,2,1,2,2,2,2,2,NA,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,NA,1,1,1,1,1,2,3,1,2,2,2,4,2,5,NA,3,NA,NA,NA,NA,NA,NA,1,98,1,2,1,98,1.491841892,2.831395652,1.024953685,2021,3,1,1,1,1,2,2,98,6,3,3,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,98,2,2,2,2,2,2,1,1,2,1,3,98,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,2,3,Texas,38.717150684931525,49.26010958904109,50.722191780821916,39.04109589041097
2021010990,2,1,1,1,2,2,1,98,98,2,1,NA,1,2,2,4,2,98,NA,NA,NA,3,1,1,5,2,2,NA,NA,NA,NA,NA,NA,1,1,1,3,2,2,2,2,98,NA,2,2,5,2,98,2,NA,98,NA,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,2,98,98,1,98,98,98,3,98,NA,NA,0.903030607790991,1,2,2,2,2,39,2,1,1,3,3,2,6,1,2,1,2,5,3,NA,NA,NA,1,NA,7,2,2,1,NA,NA,3,4,4,1,1,2,1,1,2,1,NA,1,2,5,NA,7,NA,4,5,4,3,5,1,1,1,2,NA,3,2,2,3,3,NA,1,3,1,2,2,2,2,1,NA,NA,NA,1,1,2,2,1,3,1,2,2,2,2,2,NA,1,2,0,1,0,0,0,0,0,0,98,2,98,NA,1,1,1,1,1,2,7,1,2,2,2,4,5,2,NA,3,NA,NA,NA,NA,NA,NA,1,3,98,98,1,2,3.957777415,1.082672328,1.319331521,2021,1,4,2,1,2,2,2,3,98,1,1,1,1,1,1,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,98,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,2,2,98,Pennsylvania,35.162,51.3574794520548,51.707589041095886,48.90410958904109
2021010998,2,1,1,1,2,1,2,2,2,2,2,NA,2,2,2,2,8,2,NA,NA,NA,3,1,1,3,2,1,NA,NA,NA,NA,NA,NA,2,3,3,2,2,2,2,2,3,5,2,2,10,9,4,3,NA,1,NA,10,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,NA,1,4,2,1,2,4,1,2,1,3,NA,NA,0.903030607790991,2,2,2,2,2,14,3,2,2,4,10,2,6,1,2,1,2,6,3,NA,NA,NA,1,NA,4,2,2,1,NA,NA,3,5,7,6,1,3,1,1,1,2,NA,2,1,4,NA,7,NA,2,1,3,3,2,3,1,1,1,NA,3,2,2,2,2,NA,1,2,2,1,1,2,2,1,NA,NA,NA,1,1,2,2,1,2,1,2,2,2,2,2,NA,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,NA,1,1,1,1,1,2,1,1,2,2,2,6,7,5,NA,2,1,1,2,NA,NA,NA,1,3,2,3,1,2,1.540578858,1.346141472,0.918153371,2021,4,1,2,2,NA,2,2,2,1,3,2,2,2,3,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,7,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,Illinois,39.486958904109585,53.04350684931505,52.62232876712329,55.99315068493147
2021011010,1,1,1,2,2,1,2,2,2,2,98,NA,2,2,2,1,7,98,NA,NA,NA,1,1,1,3,2,2,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,1,2,8,2,2,9,9,4,2,NA,3,NA,8,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6,NA,2,2,2,1,2,1,1,2,3,4,NA,NA,3.74100250901572,1,1,1,1,2,50,3,2,1,2,2,1,5,2,1,3,6,6,3,NA,NA,NA,1,NA,3,2,NA,1,2,NA,NA,4,8,9,3,3,1,1,NA,2,NA,2,1,5,NA,3,NA,2,2,2,5,2,4,1,2,2,NA,3,2,3,3,2,NA,1,NA,1,2,1,2,2,1,NA,NA,NA,1,1,2,2,1,2,1,2,2,2,2,2,NA,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,NA,1,1,1,1,1,2,1,1,2,2,2,7,5,6,NA,3,NA,NA,NA,NA,NA,NA,1,3,98,2,2,2,1.558444309,0.590447635,0.909109322,2021,5,3,2,98,NA,2,2,3,2,2,2,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,2,2,98,2,1,0,0,1,0,0,0,0,0,2,2,2,2,1,3,Wisconsin,39.49556164383561,51.13279452054795,54.2212602739726,29.5205479452055
2021011016,1,1,1,2,2,1,2,1,2,1,2,NA,2,2,2,2,9,2,NA,NA,NA,3,1,1,5,2,2,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,1,1,5,8,2,2,7,4,3,2,NA,3,NA,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,1,98,2,1,1,98,98,1,98,98,NA,NA,0.547489916262363,2,3,2,2,3,12,9,4,2,5,11,2,7,2,1,3,6,7,3,NA,NA,NA,1,NA,2,2,NA,1,NA,NA,NA,6,9,3,1,3,1,1,NA,1,NA,2,1,5,NA,2,NA,1,1,2,5,1,3,1,1,2,NA,1,1,3,3,3,NA,1,NA,1,1,1,2,2,1,NA,NA,NA,1,2,2,NA,NA,1,1,2,2,2,2,2,NA,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,NA,1,1,1,1,1,2,1,1,1,1,1,6,5,4,NA,3,NA,NA,NA,NA,NA,NA,1,3,98,2,1,2,1.841504593,0.184435064,0.750238042,2021,4,1,2,2,NA,2,2,3,5,3,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,1,4,98,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,2,1,Hawaii,59.04646575342467,64.83698630136986,67.84400000000001,43.80136986301365
2021011017,1,1,1,1,2,2,2,2,2,2,1,NA,1,2,2,3,2,2,NA,NA,NA,2,1,1,4,2,1,NA,NA,NA,NA,NA,NA,1,1,1,3,2,2,2,2,1,10,2,2,2,8,3,2,NA,1,NA,8,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,NA,1,2,3,1,2,1,3,1,3,4,NA,NA,0.903030607790991,1,2,1,2,2,14,3,2,1,3,3,1,6,1,1,1,6,6,3,NA,NA,NA,1,NA,2,2,2,1,NA,NA,1,5,8,10,1,3,1,1,NA,1,NA,2,1,5,NA,2,NA,1,2,2,5,2,4,1,2,2,NA,2,2,2,2,1,NA,1,1,1,2,1,2,2,1,NA,NA,NA,1,1,2,2,1,2,1,2,2,2,2,2,NA,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,NA,2,1,1,1,1,2,2,1,2,2,2,6,7,5,NA,3,NA,NA,NA,NA,NA,NA,1,3,1,2,1,98,1.230218035,1.100835801,0.787143839,2021,1,4,1,1,2,2,2,3,1,1,1,1,3,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,1,3,2,3,2,1,0,0,1,1,0,0,0,0,2,3,2,2,1,98,Illinois,39.486958904109585,53.04350684931505,52.62232876712329,55.99315068493147
2021011027,1,1,1,1,1,1,1,2,1,2,2,NA,2,2,2,98,7,98,NA,NA,NA,3,1,1,4,1,1,NA,NA,NA,NA,NA,NA,3,3,3,1,1,2,1,1,6,9,1,2,7,7,98,3,NA,3,NA,7,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,NA,2,2,1,98,1,4,2,1,99,98,NA,NA,0.903030607790991,1,2,1,2,2,31,2,1,1,3,3,1,6,2,1,3,1,6,2,NA,NA,NA,1,NA,2,2,NA,1,NA,NA,NA,5,2,7,2,1,3,1,2,2,NA,1,2,5,NA,7,NA,2,4,4,2,5,3,1,1,1,NA,2,3,1,1,3,NA,2,NA,NA,2,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,2,1,2,2,2,2,2,NA,2,2,1,0,0,0,0,0,0,0,1,2,2,NA,1,1,1,2,1,2,2,1,2,2,2,7,2,4,NA,3,NA,NA,NA,NA,NA,NA,1,98,1,98,98,2,1.678360814,0.515554939,0.950853801,2021,2,2,2,98,NA,1,1,3,2,3,3,98,3,2,98,2,98,98,2,98,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,98,98,1,1,1,0,1,1,1,0,0,0,1,6,1,2,2,98,New Jersey,37.99528767123289,54.73684931506849,53.738767123287666,61.712328767123246
2021011036,1,1,1,1,1,1,1,2,2,2,1,NA,2,2,2,3,5,98,NA,NA,NA,3,1,1,5,2,2,NA,NA,NA,NA,NA,NA,2,1,2,1,2,1,1,1,3,8,2,2,7,3,3,2,NA,1,NA,6,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6,NA,1,2,2,1,2,1,2,3,98,4,NA,NA,1.63877296688841,1,2,1,1,1,16,4,2,1,3,3,1,4,2,1,3,6,2,3,NA,NA,NA,1,NA,3,99,NA,1,2,NA,NA,3,4,4,1,99,2,1,NA,2,NA,99,1,4,NA,3,NA,2,1,2,5,3,4,1,1,1,NA,3,1,3,3,2,NA,1,NA,1,1,1,2,2,1,NA,NA,NA,2,NA,NA,NA,NA,3,2,1,2,2,2,2,NA,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,NA,1,1,1,1,1,2,3,2,2,2,1,6,6,6,NA,2,1,1,2,NA,NA,NA,1,3,2,2,1,2,0.517059806,1.049915788,1.01837716,2021,5,1,2,98,NA,2,2,98,2,2,2,1,3,2,1,1,1,1,1,99,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,98,99,5,98,2,1,0,0,1,0,0,0,0,0,2,6,2,2,98,1,Iowa,31.818027397260295,43.206547945205486,44.627616438356164,33.25342465753429
2021011060,1,1,1,2,2,1,2,2,2,2,2,NA,2,2,2,2,7,1,2,NA,NA,3,98,1,4,2,2,NA,NA,NA,NA,NA,NA,3,2,2,2,2,2,2,2,1,10,2,2,5,5,3,2,NA,3,NA,8,98,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,NA,1,1,1,1,2,98,98,1,1,3,NA,NA,0.870537201388863,2,3,2,1,2,12,9,4,2,6,12,2,2,5,4,3,4,5,3,NA,NA,NA,1,NA,8,2,NA,2,2,NA,NA,1,8,5,1,3,1,1,2,NA,1,2,1,5,NA,2,NA,1,1,1,5,2,3,1,1,2,NA,3,3,3,3,3,NA,1,NA,1,1,2,2,2,1,NA,NA,NA,1,1,1,2,1,3,1,2,2,2,2,2,NA,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,NA,1,1,1,1,1,2,1,1,2,2,2,7,7,6,NA,3,NA,NA,NA,NA,NA,NA,1,3,98,3,1,98,2.28014899,0.230976355,1.34132201,2021,5,3,2,2,NA,2,2,3,5,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,98,1,2,2,1,2,1,0,0,1,0,0,0,0,0,2,1,2,2,2,98,Hawaii,59.04646575342467,64.83698630136986,67.84400000000001,43.80136986301365
